IMU θ,L_ENC,R_ENC,X,Y,θ,FWD,TURN
 -0.001,  30220,  31710,  2.406, -0.574,  1.591,  0.117, -0.009
 -0.001,  30335,  31839,  2.405, -0.553,  1.606,  0.152, -0.026
 -0.001,  30488,  31997,  2.404, -0.527,  1.612,  0.174, -0.040
 -0.001,  30667,  32172,  2.403, -0.497,  1.607,  0.191, -0.043
 -0.001,  30869,  32367,  2.402, -0.464,  1.600,  0.201, -0.054
 -0.001,  31086,  32572,  2.401, -0.428,  1.587,  0.209, -0.072
 -0.001,  31307,  32782,  2.400, -0.391,  1.575,  0.213, -0.085
 -0.001,  31539,  32997,  2.401, -0.354,  1.557,  0.207, -0.088
 -0.001,  31759,  33200,  2.401, -0.318,  1.539,  0.192, -0.090
 -0.001,  31971,  33394,  2.403, -0.284,  1.520,  0.177, -0.086
 -0.001,  32168,  33575,  2.405, -0.252,  1.503,  0.165, -0.084
 -0.001,  32350,  33740,  2.407, -0.222,  1.484,  0.152, -0.082
 -0.001,  32520,  33893,  2.410, -0.195,  1.466,  0.133, -0.074
 -0.001,  32670,  34031,  2.412, -0.171,  1.453,  0.121, -0.064
 -0.001,  32805,  34156,  2.415, -0.149,  1.443,  0.109, -0.059
 -0.001,  32932,  34270,  2.418, -0.129,  1.429,  0.096, -0.050
 -0.001,  33044,  34374,  2.420, -0.111,  1.420,  0.084, -0.043
 -0.001,  33145,  34465,  2.423, -0.095,  1.410,  0.076, -0.037
 -0.001,  33238,  34547,  2.425, -0.080,  1.398,  0.065, -0.032
 -0.001,  33317,  34619,  2.428, -0.068,  1.390,  0.057, -0.025
 -0.001,  33388,  34685,  2.430, -0.056,  1.385,  0.048, -0.019
 -0.001,  33449,  34741,  2.432, -0.047,  1.380,  0.043, -0.016
 -0.001,  33513,  34745,  2.433, -0.041,  1.316,  0.000, -0.785
 -0.001,  33589,  34694,  2.434, -0.039,  1.180,  0.000, -0.785
 -0.001,  33657,  34638,  2.434, -0.038,  1.048,  0.000, -0.785
 -0.001,  33725,  34580,  2.434, -0.037,  0.913,  0.000, -0.785
 -0.001,  33793,  34520,  2.435, -0.037,  0.776,  0.000, -0.785
 -0.001,  33861,  34458,  2.435, -0.036,  0.638,  0.000, -0.785
 -0.001,  33931,  34395,  2.436, -0.036,  0.496,  0.000, -0.785
 -0.001,  33991,  34339,  2.436, -0.036,  0.372,  0.000, -0.440
 -0.001,  34032,  34302,  2.436, -0.036,  0.288,  0.000, -0.373
 -0.001,  34066,  34271,  2.437, -0.036,  0.219,  0.000, -0.324
 -0.001,  34096,  34243,  2.437, -0.036,  0.157,  0.000, -0.226
 -0.001,  34118,  34223,  2.437, -0.036,  0.112,  0.000, -0.171
 -0.001,  34134,  34211,  2.437, -0.036,  0.082,  0.000, -0.127
 -0.001,  34148,  34197,  2.437, -0.036,  0.052,  0.000, -0.094
 -0.001,  34158,  34189,  2.437, -0.036,  0.033,  0.000, -0.057
 -0.001,  34164,  34183,  2.437, -0.036,  0.020,  0.000, -0.035
 -0.001,  34169,  34179,  2.438, -0.036,  0.011,  0.029, -0.027
 -0.001,  34206,  34219,  2.444, -0.036,  0.014,  0.084, -0.000
 -0.001,  34295,  34301,  2.459, -0.036,  0.006,  0.130,  0.017
 -0.001,  34429,  34432,  2.481, -0.035,  0.003,  0.160,  0.026
 -0.001,  34590,  34595,  2.508, -0.035,  0.005,  0.185,  0.036
 -0.001,  34775,  34786,  2.540, -0.035,  0.012,  0.201,  0.033
 -0.001,  34981,  34995,  2.575, -0.035,  0.015,  0.212,  0.041
 -0.001,  35195,  35212,  2.612, -0.034,  0.018,  0.218,  0.045
 -0.001,  35412,  35436,  2.649, -0.033,  0.026,  0.222,  0.048
 -0.001,  35636,  35666,  2.687, -0.032,  0.032,  0.215,  0.047
 -0.001,  35851,  35884,  2.724, -0.031,  0.035,  0.199,  0.047
 -0.001,  36057,  36094,  2.759, -0.030,  0.040,  0.183,  0.047
 -0.001,  36246,  36286,  2.791, -0.028,  0.043,  0.167,  0.046
 -0.001,  36422,  36464,  2.821, -0.027,  0.045,  0.152,  0.045
 -0.001,  36583,  36628,  2.849, -0.026,  0.048,  0.135,  0.047
 -0.001,  36728,  36774,  2.873, -0.024,  0.049,  0.124,  0.050
 -0.001,  36860,  36912,  2.896, -0.023,  0.056,  0.110,  0.052
 -0.001,  36979,  37034,  2.916, -0.022,  0.059,  0.099,  0.054
 -0.001,  37085,  37144,  2.935, -0.021,  0.063,  0.086,  0.060
 -0.001,  37187,  37250,  2.951, -0.020,  0.068,  0.076,  0.068
 -0.001,  37269,  37338,  2.965, -0.019,  0.074,  0.065,  0.075
 -0.001,  37333,  37410,  2.978, -0.018,  0.082,  0.056,  0.083
 -0.001,  37395,  37481,  2.989, -0.017,  0.092,  0.049,  0.092
 -0.001,  37452,  37551,  3.000, -0.016,  0.106,  0.042,  0.103
 -0.001,  37475,  37580,  3.004, -0.015,  0.112,  0.000,  0.000
 -0.001,  37487,  37598,  3.007, -0.015,  0.119,  0.000,  0.000
 -0.001,  37497,  37608,  3.009, -0.015,  0.119,  0.000,  0.000
 -0.001,  37500,  37612,  3.009, -0.015,  0.120,  0.000,  0.000
 -0.001,  37505,  37618,  3.010, -0.015,  0.121,  0.000,  0.000
 -0.001,  37509,  37622,  3.011, -0.015,  0.121,  0.000,  0.000
 -0.001,  37510,  37627,  3.011, -0.015,  0.125,  0.000,  0.000
 -0.001,  37512,  37629,  3.012, -0.015,  0.125,  0.000,  0.000
 -0.001,  37513,  37630,  3.012, -0.014,  0.125,  0.000,  0.000
 -0.001,  37513,  37630,  3.012, -0.014,  0.125,  0.000,  0.000
 -0.001,  37513,  37630,  3.012, -0.014,  0.125,  0.000,  0.000
 -0.001,  37513,  37630,  3.012, -0.014,  0.125,  0.000,  0.000
 -0.001,  37513,  37631,  3.012, -0.014,  0.126,  0.000,  0.000
 -0.001,  37513,  37632,  3.012, -0.014,  0.127,  0.000,  0.000
 -0.001,  37513,  37632,  3.012, -0.014,  0.127,  0.000,  0.000
 -0.001,  37513,  37632,  3.012, -0.014,  0.127,  0.000,  0.000
 -0.001,  37513,  37632,  3.012, -0.014,  0.127,  0.000,  0.000
 -0.001,  37513,  37632,  3.012, -0.014,  0.127,  0.000,  0.000
 -0.001,  37513,  37632,  3.012, -0.014,  0.127,  0.000,  0.000
 -0.001,  37513,  37632,  3.012, -0.014,  0.127,  0.000,  0.000
 -0.001,  37513,  37632,  3.012, -0.014,  0.127,  0.000,  0.000
 -0.001,  37513,  37632,  3.012, -0.014,  0.127,  0.000,  0.000
 -0.001,  37513,  37632,  3.012, -0.014,  0.127,  0.000,  0.000
 -0.001,  37513,  37632,  3.012, -0.014,  0.127,  0.000,  0.000
 -0.001,  37513,  37632,  3.012, -0.014,  0.127,  0.000,  0.000
 -0.001,  37513,  37632,  3.012, -0.014,  0.127,  0.000,  0.000
 -0.001,  37513,  37632,  3.012, -0.014,  0.127,  0.000,  0.000
 -0.001,  37513,  37632,  3.012, -0.014,  0.127,  0.000,  0.000
 -0.001,  37513,  37632,  3.012, -0.014,  0.127,  0.000,  0.000
 -0.001,  37513,  37632,  3.012, -0.014,  0.127,  0.000,  0.000
 -0.001,  37513,  37632,  3.012, -0.014,  0.127,  0.000,  0.000
 -0.001,  37513,  37632,  3.012, -0.014,  0.127,  0.000,  0.000
 -0.001,  37513,  37632,  3.012, -0.014,  0.127,  0.000,  0.000
 -0.001,  37513,  37632,  3.012, -0.014,  0.127,  0.000,  0.000
 -0.001,  37513,  37632,  3.012, -0.014,  0.127,  0.000,  0.000
 -0.001,  37513,  37632,  3.012, -0.014,  0.127,  0.000,  0.000
 -0.001,  37513,  37632,  3.012, -0.014,  0.127,  0.000,  0.000
 -0.001,  37513,  37632,  3.012, -0.014,  0.127,  0.000,  0.000
 -0.001,  37513,  37632,  3.012, -0.014,  0.127,  0.000,  0.000
 -0.001,  37513,  37632,  3.012, -0.014,  0.127,  0.000,  0.000
 -0.001,  37513,  37632,  3.012, -0.014,  0.127,  0.000,  0.000
 -0.001,  37513,  37632,  3.012, -0.014,  0.127,  0.000,  0.000
 -0.001,  37513,  37632,  3.012, -0.014,  0.127,  0.000,  0.000
 -0.001,  37513,  37632,  3.012, -0.014,  0.127,  0.000,  0.000
 -0.001,  37513,  37632,  3.012, -0.014,  0.127,  0.000,  0.000
 -0.001,  37513,  37632,  3.012, -0.014,  0.127,  0.000,  0.000
 -0.001,  37513,  37635,  3.012, -0.014,  0.130,  0.000,  0.000
 -0.001,  37517,  37640,  3.013, -0.014,  0.131,  0.000,  0.000
 -0.001,  37521,  37644,  3.014, -0.014,  0.131,  0.000,  0.000
 -0.001,  37527,  37648,  3.014, -0.014,  0.129,  0.000,  0.000
