IMU θ,L_ENC,R_ENC,X,Y,θ,FWD,TURN,MEAS_VEL_L,MEAS_VEL_R
 -0.001,   -267,    347,  0.006,  0.002,  0.656,  0.000,  0.393, -0.025,  0.025
 -0.001,   -298,    382,  0.007,  0.002,  0.726,  0.000,  0.393, -0.025,  0.025
 -0.001,   -331,    416,  0.007,  0.002,  0.798,  0.000,  0.393, -0.034,  0.025
 -0.001,   -363,    453,  0.007,  0.002,  0.871,  0.000,  0.393, -0.025,  0.034
 -0.001,   -395,    489,  0.007,  0.002,  0.944,  0.000,  0.393, -0.025,  0.034
 -0.001,   -428,    526,  0.007,  0.003,  1.019,  0.000,  0.393, -0.025,  0.034
 -0.001,   -460,    561,  0.008,  0.003,  1.090,  0.000,  0.393, -0.025,  0.025
 -0.001,   -496,    597,  0.008,  0.003,  1.167,  0.000,  0.393, -0.034,  0.025
 -0.001,   -529,    631,  0.008,  0.003,  1.239,  0.000,  0.393, -0.025,  0.034
 -0.001,   -566,    671,  0.008,  0.003,  1.314,  0.000,  0.393, -0.025,  0.034
 -0.001,   -599,    705,  0.008,  0.003,  1.386,  0.000,  0.000, -0.025,  0.025
 -0.001,   -607,    707,  0.008,  0.003,  1.403,  0.000,  0.000,  0.000,  0.000
 -0.001,   -609,    710,  0.008,  0.003,  1.408,  0.000,  0.000,  0.000,  0.008
 -0.001,   -609,    710,  0.008,  0.003,  1.409,  0.000,  0.000,  0.000, -0.008
 -0.001,   -609,    711,  0.008,  0.003,  1.410,  0.000,  0.000,  0.000,  0.017
 -0.001,   -609,    710,  0.008,  0.003,  1.409,  0.000,  0.000,  0.000, -0.008
 -0.001,   -609,    711,  0.008,  0.003,  1.410,  0.000,  0.000,  0.000,  0.017
 -0.001,   -609,    709,  0.008,  0.003,  1.408,  0.000,  0.000,  0.000, -0.008
 -0.001,   -609,    711,  0.008,  0.003,  1.410,  0.000,  0.000,  0.000,  0.008
 -0.001,   -609,    709,  0.008,  0.003,  1.408,  0.000,  0.000,  0.000, -0.008
 -0.001,   -609,    711,  0.008,  0.003,  1.410,  0.000,  0.000,  0.000,  0.008
 -0.001,   -609,    709,  0.008,  0.003,  1.408,  0.000,  0.000,  0.000, -0.008
 -0.001,   -609,    711,  0.008,  0.003,  1.410,  0.000,  0.000,  0.000,  0.008
 -0.001,   -609,    709,  0.008,  0.003,  1.408,  0.000,  0.000,  0.000, -0.008
 -0.001,   -609,    711,  0.008,  0.003,  1.410,  0.000,  0.000,  0.000,  0.008
 -0.001,   -609,    709,  0.008,  0.003,  1.408,  0.000,  0.000,  0.000, -0.008
 -0.001,   -609,    711,  0.008,  0.003,  1.410,  0.000,  0.000,  0.000,  0.008
 -0.001,   -609,    709,  0.008,  0.003,  1.408,  0.000,  0.000,  0.000, -0.008
 -0.001,   -609,    711,  0.008,  0.003,  1.410,  0.000,  0.000,  0.000,  0.008
 -0.001,   -609,    709,  0.008,  0.003,  1.408,  0.000,  0.000,  0.000, -0.008
 -0.001,   -609,    711,  0.008,  0.003,  1.410,  0.000,  0.000,  0.000,  0.008
 -0.001,   -609,    709,  0.008,  0.003,  1.408,  0.000,  0.000,  0.000, -0.008
 -0.001,   -609,    711,  0.008,  0.003,  1.410,  0.000,  0.000,  0.000,  0.008
 -0.001,   -609,    709,  0.008,  0.003,  1.408,  0.000,  0.000,  0.000, -0.008
 -0.001,   -609,    711,  0.008,  0.003,  1.410,  0.000,  0.000,  0.000,  0.008
 -0.001,   -609,    709,  0.008,  0.003,  1.408,  0.000,  0.000,  0.000,  0.000
 -0.001,   -609,    710,  0.008,  0.003,  1.409,  0.000,  0.000,  0.000, -0.017
 -0.001,   -609,    714,  0.008,  0.003,  1.413,  0.000,  0.000,  0.000,  0.000
 -0.001,   -609,    715,  0.008,  0.003,  1.414,  0.000,  0.000,  0.000,  0.000
 -0.001,   -610,    716,  0.008,  0.003,  1.416,  0.000,  0.000,  0.000,  0.000
 -0.001,   -610,    717,  0.008,  0.003,  1.416,  0.000,  0.000,  0.000,  0.008
 -0.001,   -610,    717,  0.008,  0.003,  1.417,  0.000,  0.000,  0.000,  0.000
 -0.001,   -610,    716,  0.008,  0.003,  1.416,  0.000,  0.000,  0.000,  0.008
 -0.001,   -610,    716,  0.008,  0.003,  1.416,  0.000,  0.000,  0.000, -0.008
 -0.001,   -610,    716,  0.008,  0.003,  1.416,  0.000,  0.000,  0.000,  0.008
 -0.001,   -610,    716,  0.008,  0.003,  1.416,  0.000,  0.000,  0.000, -0.008
 -0.001,   -610,    716,  0.008,  0.003,  1.416,  0.000,  0.000,  0.000,  0.008
 -0.001,   -610,    716,  0.008,  0.003,  1.416,  0.000,  0.000,  0.000, -0.008
 -0.001,   -610,    716,  0.008,  0.003,  1.416,  0.000,  0.000,  0.000,  0.008
 -0.001,   -610,    716,  0.008,  0.003,  1.416,  0.000,  0.000,  0.000, -0.008
 -0.001,   -610,    716,  0.008,  0.003,  1.416,  0.000,  0.000,  0.000,  0.008
 -0.001,   -610,    716,  0.008,  0.003,  1.416,  0.000,  0.000,  0.000, -0.008
 -0.001,   -610,    716,  0.008,  0.003,  1.416,  0.000,  0.000,  0.000,  0.008
 -0.001,   -610,    716,  0.008,  0.003,  1.416,  0.000,  0.000,  0.000, -0.008
 -0.001,   -610,    716,  0.008,  0.003,  1.416,  0.000,  0.000,  0.000,  0.008
 -0.001,   -610,    716,  0.008,  0.003,  1.416,  0.000,  0.000,  0.000, -0.008
 -0.001,   -610,    716,  0.008,  0.003,  1.416,  0.000,  0.000,  0.000,  0.008
 -0.001,   -610,    716,  0.008,  0.003,  1.416,  0.000,  0.000,  0.000, -0.008
 -0.001,   -610,    716,  0.008,  0.003,  1.416,  0.000,  0.000,  0.000,  0.008
 -0.001,   -610,    716,  0.008,  0.003,  1.416,  0.000,  0.000,  0.000, -0.008
 -0.001,   -610,    716,  0.008,  0.003,  1.416,  0.000,  0.000,  0.000,  0.008
 -0.001,   -610,    716,  0.008,  0.003,  1.416,  0.000,  0.000,  0.000, -0.008
 -0.001,   -610,    716,  0.008,  0.003,  1.416,  0.000,  0.000,  0.000,  0.008
 -0.001,   -610,    716,  0.008,  0.003,  1.416,  0.000,  0.000,  0.000, -0.008
 -0.001,   -610,    716,  0.008,  0.003,  1.416,  0.000,  0.000,  0.000,  0.008
 -0.001,   -610,    716,  0.008,  0.003,  1.416,  0.000,  0.000,  0.000, -0.008
 -0.001,   -610,    716,  0.008,  0.003,  1.416,  0.000,  0.000,  0.000,  0.008
 -0.001,   -610,    717,  0.008,  0.003,  1.417,  0.000,  0.000,  0.000,  0.008
 -0.001,   -610,    715,  0.008,  0.003,  1.415,  0.000,  0.000,  0.000, -0.008
 -0.001,   -610,    717,  0.008,  0.003,  1.417,  0.000,  0.000,  0.000,  0.008
